order_book_id,date,limit_down,low,iopv,high,open,limit_up,volume,prev_close,num_trades,close,total_turnover
159915.XSHE,2024-03-21,1.7012011500000002,2.1124679600000005,1.8452,2.1399621200000003,2.1307974000000005,2.55122893,620541666.7510483,1.856,29436.0,2.1147591400000003,1316880020.165
159915.XSHE,2024-03-22,1.6920364300000004,2.0712267200000003,1.818,2.1124679600000005,2.1113223700000003,2.5374818500000003,931148291.0746181,1.846,56437.0,2.0815370300000002,1943555229.485
159915.XSHE,2024-03-25,1.66568786,2.04029579,1.7831,2.08382821,2.07237231,2.4973862000000002,1011118161.7373424,1.817,49526.0,2.04029579,2087959021.225
159915.XSHE,2024-03-26,1.6324657500000002,2.03571343,1.791,2.0677899500000003,2.04144138,2.4481258300000004,885273852.7862761,1.781,42300.0,2.0528972800000003,1815893657.353
159915.XSHE,2024-03-27,1.64277606,1.9944721900000002,1.7406,2.04831492,2.04716933,2.4630185,663330368.5088254,1.792,56733.0,1.9956177800000001,1339840543.91
159915.XSHE,2024-03-28,1.59695246,1.9910354200000002,1.7572,2.03685902,1.9933266000000003,2.3942831,645151285.4851031,1.742,46120.0,2.0139472200000004,1300045015.431
159915.XSHE,2024-03-29,1.6106995400000002,2.0047825,1.7685,2.0311310700000003,2.01165604,2.4171949,522761981.1510555,1.758,29489.0,2.02540312,1055046937.284
159915.XSHE,2024-04-01,1.6198642600000002,2.0391502000000004,1.8208,2.0872649800000005,2.0391502000000004,2.43094198,770795188.139929,1.768,52171.0,2.0872649800000005,1596048944.79
159915.XSHE,2024-04-02,1.6702702200000001,2.06320759,1.8095,2.0872649800000005,2.0872649800000005,2.50425974,558835320.4821252,1.822,34534.0,2.0712267200000003,1158298114.724
159915.XSHE,2024-04-03,1.65652314,2.0494605100000003,1.7899,2.06664436,2.06664436,2.4859303,402349770.2175169,1.808,28985.0,2.0506061000000004,827315040.422
159915.XSHE,2024-04-08,1.64048488,2.01165604,1.7574,2.0494605100000003,2.04487815,2.46072732,471104309.8086173,1.79,37489.0,2.0139472200000004,955289218.836
159915.XSHE,2024-04-09,1.6106995400000002,2.00707368,1.7773,2.03685902,2.01509281,2.4171949,424646311.68894464,1.758,30310.0,2.03571343,859278565.315
159915.XSHE,2024-04-10,1.6290289800000002,1.9830162900000003,1.7407,2.0322766600000004,2.0322766600000004,2.4423978800000006,785627528.8765304,1.777,56107.0,1.9921810100000004,1569964686.588
159915.XSHE,2024-04-11,1.5935156900000003,1.9761427500000004,1.733,2.00707368,1.9761427500000004,2.3908463300000005,632530332.7263203,1.739,39699.0,1.9830162900000003,1258500431.58
159915.XSHE,2024-04-12,1.58664215,1.9601044900000002,1.7143,1.9933266000000003,1.9818707000000002,2.3793904300000004,632978457.2768129,1.731,39337.0,1.9623956700000003,1249364654.156
159915.XSHE,2024-04-15,1.5694583000000002,1.9612500800000001,1.7459,2.0128016300000002,1.9612500800000001,2.35533304,991449683.4358634,1.713,56199.0,2.00020014,1979130288.867
159915.XSHE,2024-04-16,1.6003892300000002,1.9578133100000004,1.7116,1.9956177800000001,1.9933266000000003,2.4000110500000003,660050903.4768317,1.746,43646.0,1.9623956700000003,1303733279.501
159915.XSHE,2024-04-17,1.5694583000000002,1.96812362,1.7476,2.0024913200000003,1.96812362,2.35533304,550901448.1788806,1.713,39875.0,2.00134573,1094935987.125
159915.XSHE,2024-04-18,1.6015348200000001,1.9669780300000004,1.738,2.01509281,1.9921810100000004,2.4011566400000004,631274751.9229778,1.747,43401.0,1.9910354200000002,1258117105.748
159915.XSHE,2024-04-19,1.5923701000000001,1.9383382800000002,1.7075,1.9795795200000001,1.9761427500000004,2.38970074,736519260.6457316,1.738,59453.0,1.9532309500000002,1441227373.0
159915.XSHE,2024-04-22,1.5625847600000002,1.9326103300000002,1.7026,1.96812362,1.9417750500000002,2.34387714,446896627.1078175,1.705,30919.0,1.9509397700000002,872464901.952
159915.XSHE,2024-04-23,1.5602935800000002,1.9394838700000003,1.7055,1.9658324400000002,1.9566677200000002,2.34158596,416631453.88355047,1.703,26935.0,1.9532309500000002,813383060.541
159915.XSHE,2024-04-24,1.5625847600000002,1.94292064,1.7174,1.9704148000000001,1.9578133100000004,2.34387714,475271439.70183474,1.705,32335.0,1.9692692100000002,930652227.873
159915.XSHE,2024-04-25,1.5751862500000002,1.9475030000000002,1.7167,1.9818707000000002,1.9589589,2.36335217,516450155.6825292,1.719,33454.0,1.9658324400000002,1015097835.684
159915.XSHE,2024-04-26,1.5728950700000002,1.9669780300000004,1.7741,2.03571343,1.9669780300000004,2.3587698100000005,912686848.1904868,1.716,67083.0,2.0322766600000004,1835092513.043
159915.XSHE,2024-04-29,1.6255922100000002,2.0391502000000004,1.8363,2.12392386,2.0391502000000004,2.43896111,1076373954.9731221,1.774,77645.0,2.1044488300000004,2249887446.742
159915.XSHE,2024-04-30,1.6840173,2.08039144,1.8163,2.1044488300000004,2.1044488300000004,2.5248803600000005,624861773.1390564,1.837,39935.0,2.08039144,1307150516.621
159915.XSHE,2024-05-06,1.6645422700000003,2.1147591400000003,1.8521,2.13423417,2.1216326800000003,2.49624061,758640312.2882527,1.816,48587.0,2.12277827,1611906606.445
159915.XSHE,2024-05-07,1.6977643800000002,2.1124679600000005,1.8495,2.12736063,2.12048709,2.5477921600000006,484568937.7826452,1.853,26696.0,2.1193415000000004,1027079885.132
159915.XSHE,2024-05-08,1.6954732000000001,2.0849738,1.8228,2.11590473,2.11590473,2.5432098000000005,517358705.0196834,1.85,37410.0,2.0861193900000004,1083975322.9
159915.XSHE,2024-05-09,1.6691246300000002,2.0941385200000004,1.8568,2.1307974000000005,2.0941385200000004,2.5031141500000005,662860434.1931864,1.821,40781.0,2.1262150400000004,1404404803.6
159915.XSHE,2024-05-10,1.7012011500000002,2.09528411,1.8356,2.1296518100000004,2.1285062200000002,2.55122893,553928133.7991948,1.856,38589.0,2.1078856000000004,1166185263.927
159915.XSHE,2024-05-13,1.68630848,2.0712267200000003,1.8181,2.10215765,2.08382821,2.5294627200000006,480663917.0097277,1.84,38144.0,2.0815370300000002,1003162015.7
159915.XSHE,2024-05-14,1.66568786,2.07237231,1.8134,2.09757529,2.0861193900000004,2.4973862000000002,448437450.1347674,1.817,30654.0,2.07695467,933390405.971
159915.XSHE,2024-05-15,1.6611055000000001,2.0563340500000002,1.7974,2.08841057,2.0781002600000003,2.4928038400000005,558422835.2788963,1.813,36202.0,2.05862523,1155215878.492
159915.XSHE,2024-05-16,1.64735842,2.05518846,1.8026,2.08382821,2.0689355400000005,2.4698920400000004,575659851.6729962,1.797,34737.0,2.06320759,1191189941.165
159915.XSHE,2024-05-17,1.6507951900000002,2.05175169,1.8228,2.09070175,2.0563340500000002,2.47561999,618879383.8020754,1.801,39103.0,2.0895561600000003,1282770696.493
159915.XSHE,2024-05-20,1.6714158100000003,2.08841057,1.8335,2.1124679600000005,2.0941385200000004,2.50769651,718486884.8459064,1.824,39215.0,2.09757529,1508793859.48
159915.XSHE,2024-05-21,1.6782893500000002,2.07695467,1.8198,2.09757529,2.09184734,2.5168612300000004,393546502.27757317,1.831,25282.0,2.0826826200000004,820583253.22
159915.XSHE,2024-05-22,1.66568786,2.0781002600000003,1.8363,2.11017678,2.08382821,2.49967738,648983377.7553627,1.818,38019.0,2.10674001,1358050288.773
159915.XSHE,2024-05-23,1.6851628900000002,2.07008113,1.8112,2.1044488300000004,2.1044488300000004,2.52831713,576113757.5352584,1.839,43369.0,2.0746634900000003,1199542616.421
159915.XSHE,2024-05-24,1.6599599100000002,2.03685902,1.7787,2.0861193900000004,2.06664436,2.48936707,596053766.3216652,1.811,50292.0,2.04029579,1226193736.942
159915.XSHE,2024-05-27,1.6324657500000002,2.01852958,1.7912,2.05404287,2.04373256,2.4481258300000004,542886272.6326615,1.781,43576.0,2.0528972800000003,1104233033.265
159915.XSHE,2024-05-28,1.64277606,2.02311194,1.7678,2.0494605100000003,2.04373256,2.4630185,369878989.4542867,1.792,33437.0,2.02654871,752314720.067
159915.XSHE,2024-05-29,1.62100985,2.02196635,1.773,2.05404287,2.02540312,2.4320875700000006,595118701.3380798,1.769,33467.0,2.02998548,1212774231.5
159915.XSHE,2024-05-30,1.62444662,2.02425753,1.7759,2.04258697,2.02998548,2.43552434,399374989.8305477,1.772,23641.0,2.03571343,811975922.1
159915.XSHE,2024-05-31,1.6290289800000002,2.0276943000000003,1.7686,2.05518846,2.04029579,2.4423978800000006,453855619.93085533,1.777,28871.0,2.02998548,926361099.15
159915.XSHE,2024-06-03,1.62444662,2.0208207600000003,1.7826,2.0460237400000003,2.02654871,2.43552434,483103229.0358967,1.772,32033.0,2.04144138,983357008.728
159915.XSHE,2024-06-04,1.63361134,2.03571343,1.8066,2.0758090800000004,2.03685902,2.44927142,650339083.5809907,1.782,40492.0,2.0689355400000005,1338179961.014
159915.XSHE,2024-06-05,1.6553775500000003,2.0574796400000004,1.7968,2.0861193900000004,2.0677899500000003,2.48249353,462506392.3518176,1.806,32699.0,2.0574796400000004,958489683.728
159915.XSHE,2024-06-06,1.6462128300000003,2.03685902,1.785,2.0712267200000003,2.06664436,2.46874645,574160218.8556901,1.796,39557.0,2.04487815,1180252981.529
159915.XSHE,2024-06-07,1.6359025200000001,1.9807251100000003,1.7466,2.0460237400000003,2.04373256,2.45385378,874472033.4651618,1.785,78664.0,2.0024913200000003,1757294814.554
159915.XSHE,2024-06-11,1.6015348200000001,1.9784339300000002,1.7527,2.0128016300000002,1.9875986500000002,2.4034478200000002,526773706.10174805,1.748,38483.0,2.00707368,1050263762.575
159915.XSHE,2024-06-12,1.60611718,1.9956177800000001,1.7449,2.0093648600000003,2.00020014,2.40803018,344260137.6956052,1.752,23749.0,1.9967633700000003,689179251.875
159915.XSHE,2024-06-13,1.59695246,1.9944721900000002,1.7448,2.02311194,2.00707368,2.3965742800000003,632430116.0480275,1.743,38221.0,1.9956177800000001,1267620108.3
159915.XSHE,2024-06-14,1.59695246,1.97728834,1.7561,2.01852958,1.9990545500000003,2.3942831,566290565.988589,1.742,41002.0,2.01165604,1130929526.855
159915.XSHE,2024-06-17,1.6095539500000002,1.9967633700000003,1.7705,2.03342225,2.00020014,2.4137581300000006,531507424.62541664,1.756,32604.0,2.02540312,1074684609.6
159915.XSHE,2024-06-18,1.6198642600000002,2.02311194,1.7756,2.04487815,2.02654871,2.43094198,429853636.8789414,1.768,26027.0,2.0345678400000002,874882847.353
159915.XSHE,2024-06-19,1.6278833900000003,2.00707368,1.7536,2.04258697,2.04029579,2.44125229,550254403.905293,1.776,35317.0,2.00821927,1108481829.85
159915.XSHE,2024-06-20,1.60611718,1.9784339300000002,1.7283,2.0139472200000004,2.0047825,2.41032136,518914421.7113492,1.753,42562.0,1.9795795200000001,1033472874.31
159915.XSHE,2024-06-21,1.58320538,1.9578133100000004,1.7217,1.9807251100000003,1.9761427500000004,2.37595366,529238807.5096053,1.728,39994.0,1.9738515700000003,1042667756.0
159915.XSHE,2024-06-24,1.57862302,1.9394838700000003,1.6977,1.9715603900000003,1.9601044900000002,2.3690801200000005,642461335.3061662,1.723,49128.0,1.94292064,1256397081.89
159915.XSHE,2024-06-25,1.5545656300000001,1.8982426300000002,1.6669,1.9452118200000001,1.94062946,2.3312756500000003,775893913.1821728,1.696,62547.0,1.90855294,1489330686.87
159915.XSHE,2024-06-26,1.52707147,1.9039705800000002,1.6973,1.9475030000000002,1.9074073500000002,2.2900344100000005,669408237.2178975,1.666,45669.0,1.9463574100000003,1288964861.958
159915.XSHE,2024-06-27,1.5568568100000002,1.9119897100000003,1.6707,1.9349015100000002,1.9349015100000002,2.3358580100000004,629749451.9319932,1.699,40103.0,1.9131353000000002,1209479321.074
