order_book_id,date,limit_down,low,iopv,high,open,limit_up,volume,prev_close,num_trades,close,total_turnover
510180.XSHG,2014-01-28,1.7387435999999998,1.9239947999999998,1.923,1.9491647999999997,1.9330559999999997,2.1253547999999998,63622875.55114179,1.919,1007.0,1.9360764,113927125.0
510180.XSHG,2014-01-29,1.7427707999999997,1.9380899999999999,1.936,1.9491647999999997,1.9401035999999996,2.129382,23469632.231542114,1.923,685.0,1.9461443999999999,42225692.0
510180.XSHG,2014-01-30,1.7518319999999998,1.9219811999999998,1.915,1.9431239999999999,1.9431239999999999,2.1404567999999995,88470933.47101597,1.933,1157.0,1.9229879999999997,157902044.0
510180.XSHG,2014-02-07,1.7306892,1.9018452,1.92,1.9340628,1.9119131999999999,2.1152868,50284532.06347172,1.91,1153.0,1.9320491999999998,89183271.0
510180.XSHG,2014-02-10,1.7387435999999998,1.9411104,1.966,1.978362,1.9411104,2.1253547999999998,64844612.633794285,1.919,2037.0,1.9743347999999996,117861051.0
510180.XSHG,2014-02-11,1.7770019999999997,1.9713144,1.983,2.0075591999999998,1.9743347999999996,2.1716675999999997,103402868.81244127,1.961,1898.0,1.9984979999999999,190188470.0
510180.XSHG,2014-02-12,1.7991515999999999,1.98843,1.984,2.0055456,2.0005116,2.1988512,83511612.66677137,1.985,1029.0,1.9944707999999998,154157906.0
510180.XSHG,2014-02-13,1.7951244,1.9874231999999998,1.976,2.0146067999999997,1.9914504,2.1938172000000002,64177207.05522678,1.981,1283.0,1.9914504,118570008.0
510180.XSHG,2014-02-14,1.792104,1.98843,1.99,2.0015184,1.98843,2.1907967999999998,46960341.88614869,1.978,833.0,2.0015184,86707472.0
510180.XSHG,2014-02-17,1.8011652,2.0005116,2.001,2.0276952,2.0136,2.2018715999999996,80782772.21724525,1.988,1180.0,2.0105796,150079394.0
510180.XSHG,2014-02-18,1.8092195999999998,1.9803755999999997,1.976,2.0095728,2.0095728,2.2119396,93143988.56744602,1.997,1364.0,1.9864164,171901632.0
510180.XSHG,2014-02-19,1.7880767999999998,1.9823891999999999,2.0,2.023668,1.9864164,2.1847559999999997,151676933.6996821,1.973,2134.0,2.0146067999999997,280520409.0
510180.XSHG,2014-02-20,1.8132467999999997,1.9964844,1.981,2.0377631999999997,2.0136,2.2159668,80128037.9930264,2.001,1658.0,1.9974911999999998,149543701.0
510180.XSHG,2014-02-21,1.7981448,1.9652735999999997,1.963,1.9995047999999997,1.9964844,2.1968376,88386459.56418794,1.984,1654.0,1.9733279999999997,162286895.0
510180.XSHG,2014-02-24,1.7759951999999999,1.9129199999999997,1.919,1.9552055999999998,1.9531919999999998,2.1706608,106226441.74959032,1.96,2079.0,1.9320491999999998,190013094.0
510180.XSHG,2014-02-25,1.7387435999999998,1.8776819999999999,1.873,1.9390967999999997,1.9310424,2.1253547999999998,90020564.11837047,1.919,2389.0,1.882716,159189748.0
510180.XSHG,2014-02-26,1.6944443999999999,1.8666072,1.876,1.8887567999999997,1.8776819999999999,2.0709875999999996,118862884.93927804,1.87,1759.0,1.8847295999999998,206690359.0
510180.XSHG,2014-02-27,1.696458,1.882716,1.878,1.9038587999999999,1.8947975999999997,2.0730012,62073381.21261351,1.872,1536.0,1.8907703999999999,108741816.0
510180.XSHG,2014-02-28,1.7014919999999998,1.8635867999999998,1.893,1.9088927999999998,1.8887567999999997,2.0800487999999997,66881436.78518531,1.878,1688.0,1.9028519999999998,116966278.0
510180.XSHG,2014-03-03,1.7125667999999996,1.8927839999999998,1.902,1.9189607999999998,1.9028519999999998,2.0931372,59645581.48902527,1.89,1104.0,1.9129199999999997,105213118.0
510180.XSHG,2014-03-04,1.7216279999999997,1.8947975999999997,1.9,1.9149335999999997,1.9109064,2.1042119999999995,47335637.65013994,1.9,956.0,1.9098995999999997,83464560.0
510180.XSHG,2014-03-05,1.7186075999999997,1.8927839999999998,1.881,1.9159403999999998,1.9109064,2.1011915999999995,29593227.898456253,1.897,850.0,1.8958043999999998,52132628.0
510180.XSHG,2014-03-06,1.706526,1.8726479999999999,1.889,1.9068791999999999,1.8867432,2.0850827999999995,46725058.89923163,1.883,1199.0,1.8998315999999997,81596808.0
510180.XSHG,2014-03-07,1.7095464,1.8937907999999999,1.885,1.9159403999999998,1.9008384,2.0901168,37020140.94386295,1.887,1029.0,1.8978179999999998,65224627.0
510180.XSHG,2014-03-10,1.7085395999999997,1.832376,1.823,1.8887567999999997,1.8887567999999997,2.0881031999999995,33500802.67920901,1.885,2105.0,1.8384167999999996,57555722.0
510180.XSHG,2014-03-11,1.6541724,1.8303623999999998,1.831,1.8535187999999998,1.8374099999999998,2.0226612,47918222.64667574,1.826,1234.0,1.8414371999999999,81443410.0
510180.XSHG,2014-03-12,1.6571927999999998,1.8293555999999997,1.836,1.86258,1.8414371999999999,2.0256816,61763842.11434523,1.829,1488.0,1.8464711999999999,105508320.0
510180.XSHG,2014-03-13,1.6622267999999998,1.8464711999999999,1.859,1.882716,1.8504984,2.0307155999999997,43494461.36722099,1.834,1347.0,1.8696275999999998,75121071.0
510180.XSHG,2014-03-14,1.6823628,1.8444575999999997,1.844,1.8696275999999998,1.8645935999999996,2.0568924,20306619.19148312,1.857,804.0,1.852512,34946432.0
510180.XSHG,2014-03-17,1.6672607999999998,1.8545255999999997,1.858,1.8706344,1.86258,2.0377631999999997,17697330.168929297,1.84,676.0,1.8676139999999999,30519721.0
510180.XSHG,2014-03-18,1.6813559999999999,1.8676139999999999,1.856,1.8807023999999999,1.8696275999999998,2.0548787999999996,24645227.166574456,1.855,882.0,1.8696275999999998,42734688.0
510180.XSHG,2014-03-19,1.6823628,1.8414371999999999,1.845,1.8666072,1.8666072,2.0568924,19844376.642430793,1.857,882.0,1.8565391999999998,33983798.0
510180.XSHG,2014-03-20,1.6712879999999999,1.8293555999999997,1.818,1.8726479999999999,1.8535187999999998,2.0417904,37080465.64919641,1.844,1301.0,1.8333827999999999,63652730.0
510180.XSHG,2014-03-21,1.6501451999999999,1.8233148,1.883,1.9028519999999998,1.8303623999999998,2.0166204,115119261.77071658,1.821,2906.0,1.8988247999999996,199041257.0
510180.XSHG,2014-03-24,1.7085395999999997,1.8937907999999999,1.901,1.9250015999999999,1.9008384,2.08911,97629905.59835643,1.886,1999.0,1.9119131999999999,172288567.0
510180.XSHG,2014-03-25,1.7206211999999999,1.9028519999999998,1.9,1.928022,1.9098995999999997,2.1032051999999997,47033831.66283915,1.899,1076.0,1.9119131999999999,83346508.0
510180.XSHG,2014-03-26,1.7206211999999999,1.9028519999999998,1.896,1.9229879999999997,1.9139267999999998,2.1032051999999997,51790783.23185705,1.899,787.0,1.907886,91584382.0
510180.XSHG,2014-03-27,1.7176007999999998,1.8887567999999997,1.885,1.9250015999999999,1.907886,2.0991779999999998,58901119.56503102,1.895,1379.0,1.8968112,103767171.0
510180.XSHG,2014-03-28,1.7075327999999999,1.8927839999999998,1.885,1.9149335999999997,1.8978179999999998,2.0860895999999998,31135129.72803464,1.884,963.0,1.8978179999999998,54857465.0
510180.XSHG,2014-03-31,1.7085395999999997,1.8776819999999999,1.878,1.9088927999999998,1.8978179999999998,2.0881031999999995,32691121.811711732,1.885,1025.0,1.8897635999999995,57257699.0
510180.XSHG,2014-04-01,1.7004852,1.8867432,1.89,1.9129199999999997,1.8897635999999995,2.079042,34222374.38007993,1.877,920.0,1.8998315999999997,60143818.0
510180.XSHG,2014-04-02,1.7095464,1.8988247999999996,1.907,1.9209744,1.8988247999999996,2.0901168,40344609.10532763,1.887,1057.0,1.9169472,71355970.0
510180.XSHG,2014-04-03,1.7256551999999998,1.9018452,1.892,1.9370832,1.9260084,2.1082392,41672515.73743088,1.904,1258.0,1.9028519999999998,74131155.0
510180.XSHG,2014-04-04,1.7125667999999996,1.8958043999999998,1.91,1.9239947999999998,1.8998315999999997,2.0931372,26697316.833203584,1.89,1287.0,1.9239947999999998,47228017.0
510180.XSHG,2014-04-08,1.731696,1.9199675999999997,1.959,1.9813824,1.9199675999999997,2.1162935999999997,64493750.49522633,1.911,3543.0,1.9733279999999997,116739652.0
510180.XSHG,2014-04-09,1.7759951999999999,1.9662803999999998,1.959,1.9793687999999998,1.9743347999999996,2.1706608,48838623.8464832,1.96,1356.0,1.9693007999999999,89143482.0
510180.XSHG,2014-04-10,1.7719679999999998,1.9602395999999997,1.998,2.0337359999999998,1.9713144,2.1666335999999995,154055466.9056257,1.956,3701.0,2.0125932,284390633.0
510180.XSHG,2014-04-11,1.8112332,1.9954775999999999,1.993,2.0176271999999997,2.0176271999999997,2.2139531999999997,82168792.5611229,1.999,2392.0,2.0075591999999998,152751795.0
510180.XSHG,2014-04-14,1.8072059999999999,1.9914504,1.989,2.0115864,2.0075591999999998,2.2079123999999997,58579254.71431991,1.994,1426.0,2.0045387999999997,108388143.0
510180.XSHG,2014-04-15,1.8041855999999996,1.9612464,1.953,1.9974911999999998,1.9974911999999998,2.2048919999999996,60321714.052364,1.991,8528.0,1.9672872,110395843.0
510180.XSHG,2014-04-16,1.7709612,1.9552055999999998,1.956,1.9813824,1.9632599999999998,2.1636132,57614233.303235374,1.954,1471.0,1.968294,105041544.0
510180.XSHG,2014-04-17,1.7719679999999998,1.9562123999999999,1.948,1.9773551999999999,1.9713144,2.1656267999999996,61476575.01964202,1.955,1328.0,1.9612464,111792114.0
510180.XSHG,2014-04-18,1.7649204,1.9380899999999999,1.947,1.9642667999999996,1.9552055999999998,2.1575724000000003,63400834.91302651,1.948,1580.0,1.9582259999999998,114500530.0
510180.XSHG,2014-04-21,1.7629067999999997,1.9239947999999998,1.913,1.968294,1.9471512,2.154552,47738422.71851693,1.945,1726.0,1.9250015999999999,86167491.0
510180.XSHG,2014-04-22,1.7327027999999998,1.9098995999999997,1.924,1.9380899999999999,1.9239947999999998,2.1173004,57508581.08334552,1.912,2056.0,1.9360764,102463879.0
510180.XSHG,2014-04-23,1.7427707999999997,1.9250015999999999,1.919,1.9401035999999996,1.9340628,2.129382,41774047.56689684,1.923,1178.0,1.9310424,74706638.0
510180.XSHG,2014-04-24,1.7377367999999997,1.928022,1.917,1.9491647999999997,1.9290287999999998,2.124348,26717459.413845748,1.918,955.0,1.9310424,47875852.0
510180.XSHG,2014-04-25,1.7377367999999997,1.9149335999999997,1.901,1.9411104,1.9350695999999998,2.124348,39893869.08927163,1.918,1260.0,1.9149335999999997,71188971.0
510180.XSHG,2014-04-28,1.7236415999999999,1.8837228,1.871,1.9149335999999997,1.9129199999999997,2.1062255999999997,66877126.421042986,1.902,1927.0,1.8837228,117258606.0
510180.XSHG,2014-04-29,1.6954512,1.8817091999999997,1.889,1.9058723999999998,1.882716,2.0719944,50339674.88681336,1.871,1196.0,1.9008384,88041358.0
510180.XSHG,2014-04-30,1.7105531999999999,1.8968112,1.891,1.907886,1.9018452,2.0911236,50189576.329897195,1.888,1080.0,1.9018452,88359569.0
510180.XSHG,2014-05-05,1.7115599999999997,1.8776819999999999,1.887,1.9109064,1.8998315999999997,2.0921304000000003,53062423.297775775,1.889,1348.0,1.9008384,92700093.0
510180.XSHG,2014-05-06,1.7105531999999999,1.8897635999999995,1.888,1.917954,1.8998315999999997,2.0911236,54032594.3919168,1.888,1211.0,1.8998315999999997,95035859.0
510180.XSHG,2014-05-07,1.7095464,1.882716,1.87,1.8968112,1.8937907999999999,2.0901168,32333151.221521616,1.887,974.0,1.8837228,56564939.0
510180.XSHG,2014-05-08,1.6954512,1.8807023999999999,1.875,1.9169472,1.882716,2.0719944,62492967.68544366,1.871,1477.0,1.8857364,109674922.0
510180.XSHG,2014-05-09,1.6974647999999999,1.8776819999999999,1.873,1.8917772,1.8867432,2.074008,47909675.97594235,1.873,1058.0,1.882716,83596246.0
510180.XSHG,2014-05-12,1.6944443999999999,1.8897635999999995,1.912,1.928022,1.8998315999999997,2.0709875999999996,88751931.43301119,1.87,2164.0,1.9229879999999997,157181927.0
510180.XSHG,2014-05-13,1.7306892,1.9129199999999997,1.907,1.9260084,1.9250015999999999,2.1152868,42572174.38310126,1.91,980.0,1.9159403999999998,75730074.0
510180.XSHG,2014-05-14,1.7246484,1.9139267999999998,1.904,1.928022,1.9159403999999998,2.1072324,32110787.52075523,1.903,839.0,1.917954,57050036.0
510180.XSHG,2014-05-15,1.726662,1.8958043999999998,1.883,1.917954,1.917954,2.1102528,44269922.27955153,1.905,1087.0,1.8978179999999998,78203135.0
510180.XSHG,2014-05-16,1.7085395999999997,1.8867432,1.884,1.9028519999999998,1.8958043999999998,2.0881031999999995,37184802.00592927,1.885,1076.0,1.8927839999999998,65210540.0
510180.XSHG,2014-05-19,1.7035055999999997,1.8605664,1.855,1.8927839999999998,1.8917772,2.0820624,55583916.55667376,1.88,2001.0,1.8666072,96433842.0
510180.XSHG,2014-05-20,1.6803492,1.8635867999999998,1.856,1.8786887999999997,1.8736547999999997,2.0528652,28927985.015044816,1.854,1043.0,1.8676139999999999,50091004.0
510180.XSHG,2014-05-21,1.6813559999999999,1.8515051999999999,1.873,1.8877499999999998,1.8676139999999999,2.0548787999999996,77413639.83929189,1.855,1998.0,1.8837228,134087039.0
510180.XSHG,2014-05-22,1.6954512,1.8786887999999997,1.869,1.9098995999999997,1.882716,2.0719944,65216074.57788604,1.871,2039.0,1.8807023999999999,114162297.0
510180.XSHG,2014-05-23,1.6924308,1.8796955999999998,1.886,1.9008384,1.8807023999999999,2.068974,47582981.28493232,1.868,834.0,1.8998315999999997,83054295.0
510180.XSHG,2014-05-26,1.7095464,1.8947975999999997,1.892,1.917954,1.9038587999999999,2.0901168,43993041.48808667,1.887,1053.0,1.9038587999999999,77489476.0
510180.XSHG,2014-05-27,1.7135736,1.8958043999999998,1.883,1.907886,1.9028519999999998,2.094144,35145398.71981863,1.891,655.0,1.8968112,61841771.0
510180.XSHG,2014-05-28,1.7075327999999999,1.8887567999999997,1.9,1.9149335999999997,1.8978179999999998,2.0860895999999998,50256810.92675163,1.884,1229.0,1.9149335999999997,88422265.0
510180.XSHG,2014-05-29,1.7236415999999999,1.9028519999999998,1.888,1.9189607999999998,1.9149335999999997,2.1062255999999997,42804453.209352404,1.902,953.0,1.9028519999999998,75744998.0
510180.XSHG,2014-05-30,1.7125667999999996,1.8927839999999998,1.887,1.9098995999999997,1.9028519999999998,2.0931372,29729669.813602775,1.89,751.0,1.8978179999999998,52325901.0
510180.XSHG,2014-06-03,1.7085395999999997,1.8927839999999998,1.882,1.9088927999999998,1.9008384,2.0881031999999995,24488739.267591745,1.885,725.0,1.8927839999999998,43128882.0
510180.XSHG,2014-06-04,1.7035055999999997,1.8706344,1.864,1.8937907999999999,1.8937907999999999,2.0820624,26857079.363908958,1.88,1097.0,1.8756684000000001,46659666.0
510180.XSHG,2014-06-05,1.6884035999999998,1.8736547999999997,1.886,1.9008384,1.8736547999999997,2.0629332,46091075.81553262,1.863,1054.0,1.8998315999999997,80408893.0
510180.XSHG,2014-06-06,1.7095464,1.8726479999999999,1.871,1.8998315999999997,1.8978179999999998,2.0901168,72458590.7604672,1.887,1341.0,1.882716,126542251.0
510180.XSHG,2014-06-09,1.6944443999999999,1.8756684000000001,1.874,1.9038587999999999,1.8776819999999999,2.0709875999999996,70810342.28729376,1.87,1187.0,1.8837228,123873489.0
510180.XSHG,2014-06-10,1.6954512,1.882716,1.894,1.9068791999999999,1.8897635999999995,2.0719944,76790689.18413344,1.871,1554.0,1.9048655999999997,134800391.0
510180.XSHG,2014-06-11,1.7145804,1.8958043999999998,1.892,1.9058723999999998,1.9028519999999998,2.0951508,66136646.43205073,1.892,1002.0,1.9018452,116440351.0
510180.XSHG,2014-06-12,1.7115599999999997,1.8968112,1.887,1.9068791999999999,1.9008384,2.0921304000000003,49961606.79449053,1.889,684.0,1.9008384,87931282.0
510180.XSHG,2014-06-13,1.7105531999999999,1.8978179999999998,1.907,1.928022,1.9008384,2.0911236,37135993.78646412,1.888,1379.0,1.9209744,65781508.0
510180.XSHG,2014-06-16,1.7286755999999996,1.9189607999999998,1.924,1.9421172,1.9199675999999997,2.1132732,101159243.77902482,1.908,1517.0,1.9350695999999998,181157125.0
510180.XSHG,2014-06-17,1.7417639999999999,1.9199675999999997,1.906,1.9330559999999997,1.9330559999999997,2.1283752,184965853.43157333,1.922,1585.0,1.9219811999999998,329317380.0
510180.XSHG,2014-06-18,1.7296824,1.9119131999999999,1.899,1.9239947999999998,1.9209744,2.11428,96726299.36321506,1.909,1450.0,1.9119131999999999,171650632.0
510180.XSHG,2014-06-19,1.7206211999999999,1.8796955999999998,1.873,1.9159403999999998,1.9119131999999999,2.1032051999999997,88979281.67556176,1.899,2219.0,1.8867432,156506571.0
510180.XSHG,2014-06-20,1.6984715999999997,1.8837228,1.884,1.8958043999999998,1.8877499999999998,2.0750148,149140392.80500835,1.874,1423.0,1.8947975999999997,261013530.0
510180.XSHG,2014-06-23,1.7055192,1.8887567999999997,1.881,1.9048655999999997,1.8947975999999997,2.0840759999999996,95553854.55735546,1.882,1161.0,1.8917772,167719720.0
510180.XSHG,2014-06-24,1.7024987999999996,1.8907703999999999,1.893,1.9058723999999998,1.8917772,2.0810555999999996,60159616.025549635,1.879,1149.0,1.9038587999999999,105619246.0
510180.XSHG,2014-06-25,1.7135736,1.8907703999999999,1.883,1.9038587999999999,1.9038587999999999,2.094144,26440076.318989806,1.891,776.0,1.8988247999999996,46361798.0
510180.XSHG,2014-06-26,1.7085395999999997,1.8988247999999996,1.895,1.9098995999999997,1.8988247999999996,2.08911,56195001.90416453,1.886,1447.0,1.9088927999999998,99139949.0
510180.XSHG,2014-06-27,1.7176007999999998,1.9008384,1.897,1.917954,1.9068791999999999,2.1001847999999996,43303392.88499589,1.896,1066.0,1.9098995999999997,76360253.0
510180.XSHG,2014-06-30,1.7186075999999997,1.9098995999999997,1.911,1.928022,1.9098995999999997,2.1011915999999995,60562947.40252932,1.897,1329.0,1.9260084,107763408.0
510180.XSHG,2014-07-01,1.7337095999999999,1.9159403999999998,1.912,1.9310424,1.928022,2.1183072,33990636.49594227,1.913,763.0,1.9219811999999998,60493781.0
510180.XSHG,2014-07-02,1.7296824,1.9169472,1.918,1.9300355999999996,1.9229879999999997,2.11428,50481571.30160412,1.909,1040.0,1.9290287999999998,89946294.0
510180.XSHG,2014-07-03,1.7357231999999998,1.9260084,1.927,1.9431239999999999,1.9290287999999998,2.1223343999999997,46769569.63412859,1.916,1344.0,1.9380899999999999,83802191.0
510180.XSHG,2014-07-04,1.7447844,1.9360764,1.927,1.9431239999999999,1.9370832,2.1324024,74111972.81722948,1.925,852.0,1.9421172,133067998.0
510180.XSHG,2014-07-07,1.7478048,1.9350695999999998,1.928,1.9461443999999999,1.9360764,2.1364295999999996,24191680.476655863,1.929,658.0,1.9411104,43438924.0
510180.XSHG,2014-07-08,1.7467979999999999,1.9290287999999998,1.929,1.9421172,1.9370832,2.1354227999999997,29014076.381724063,1.928,916.0,1.9411104,51980725.0
510180.XSHG,2014-07-09,1.7467979999999999,1.9169472,1.906,1.9421172,1.9411104,2.1354227999999997,36491446.23208461,1.928,1280.0,1.917954,65226141.0
510180.XSHG,2014-07-10,1.726662,1.9129199999999997,1.903,1.9219811999999998,1.9189607999999998,2.1102528,50728832.2924625,1.905,1046.0,1.9149335999999997,90064989.0
510180.XSHG,2014-07-11,1.7236415999999999,1.9149335999999997,1.915,1.9320491999999998,1.9149335999999997,2.1062255999999997,45095422.48397452,1.902,832.0,1.9270152,80363812.0
510180.XSHG,2014-07-14,1.7347164,1.9260084,1.935,1.9481579999999998,1.9290287999999998,2.1193139999999997,37572142.31832817,1.914,1179.0,1.9481579999999998,67377762.0
510180.XSHG,2014-07-15,1.7538455999999998,1.9451375999999998,1.938,1.9531919999999998,1.9481579999999998,2.1434772,64818810.55361964,1.935,1227.0,1.9501715999999996,116985000.0
510180.XSHG,2014-07-16,1.7548523999999999,1.9471512,1.937,1.9592327999999999,1.9501715999999996,2.1454907999999997,59164687.170036376,1.937,971.0,1.9491647999999997,106903597.0
510180.XSHG,2014-07-17,1.7538455999999998,1.9330559999999997,1.927,1.9471512,1.9471512,2.144484,61825208.99188541,1.936,953.0,1.9411104,110997529.0
510180.XSHG,2014-07-18,1.7467979999999999,1.9360764,1.936,1.9582259999999998,1.9360764,2.1354227999999997,41771943.9031222,1.928,941.0,1.9491647999999997,75361182.0
510180.XSHG,2014-07-21,1.7538455999999998,1.9441308,1.938,1.9531919999999998,1.9491647999999997,2.144484,17241110.96737864,1.936,687.0,1.9491647999999997,31100335.0
510180.XSHG,2014-07-22,1.7538455999999998,1.9451375999999998,1.959,1.9793687999999998,1.9481579999999998,2.144484,142321531.96738473,1.936,1999.0,1.9713144,259312543.0
510180.XSHG,2014-07-23,1.7739815999999997,1.968294,1.968,1.9924572,1.9713144,2.1686471999999997,143319698.96249396,1.958,2039.0,1.9793687999999998,263007017.0
510180.XSHG,2014-07-24,1.7810292,1.9803755999999997,2.007,2.0216543999999996,1.9803755999999997,2.1777084,161991749.93512583,1.966,3228.0,2.0196407999999995,300662538.0
510180.XSHG,2014-07-25,1.8172739999999998,2.0216543999999996,2.028,2.0448108,2.0246748,2.2220075999999995,74622219.68566164,2.006,2083.0,2.0427972,140301951.0
510180.XSHG,2014-07-28,1.8384167999999996,2.0518584,2.088,2.109246,2.0518584,2.2471775999999997,214020258.97979334,2.029,3458.0,2.1011915999999995,415226901.0
510180.XSHG,2014-07-29,1.8907703999999999,2.094144,2.095,2.1203207999999996,2.1042119999999995,2.3116128,114978919.49120422,2.087,2471.0,2.109246,224076437.0
510180.XSHG,2014-07-30,1.8988247999999996,2.1001847999999996,2.088,2.1193139999999997,2.109246,2.320674,359857564.78969145,2.095,2679.0,2.1011915999999995,702552165.0
510180.XSHG,2014-07-31,1.8907703999999999,2.0991779999999998,2.113,2.134416,2.1011915999999995,2.3116128,118985903.1182871,2.087,2032.0,2.1303888,232246837.0
510180.XSHG,2014-08-01,1.9169472,2.1052187999999994,2.093,2.1495179999999996,2.1233411999999996,2.3438304000000003,192895919.91995987,2.116,2673.0,2.1062255999999997,379713123.0
510180.XSHG,2014-08-04,1.8958043999999998,2.1132732,2.138,2.154552,2.1162935999999997,2.3166468,90731305.17069554,2.092,2249.0,2.1535452,179278511.0
510180.XSHG,2014-08-05,1.9380899999999999,2.1324024,2.129,2.1565655999999995,2.154552,2.3690004,192752480.10286915,2.139,2385.0,2.1464975999999996,382786780.0
510180.XSHG,2014-08-06,1.9320491999999998,2.1112596,2.12,2.1434772,2.1324024,2.360946,73133257.19895075,2.132,1879.0,2.1324024,143860443.0
510180.XSHG,2014-08-07,1.9189607999999998,2.0961575999999997,2.087,2.1414636,2.134416,2.345844,120673406.38681445,2.118,2321.0,2.0981712,236060369.0
510180.XSHG,2014-08-08,1.8887567999999997,2.0961575999999997,2.091,2.1132732,2.1001847999999996,2.3075855999999995,146651371.0990889,2.084,1523.0,2.1072324,285904531.0
510180.XSHG,2014-08-11,1.8968112,2.1112596,2.122,2.1404567999999995,2.1122664,2.3176536,81782150.96562058,2.093,1763.0,2.1354227999999997,161211765.0
510180.XSHG,2014-08-12,1.9219811999999998,2.1183072,2.114,2.134416,2.134416,2.3488644,99678753.90549606,2.121,1581.0,2.1283752,196005582.0
510180.XSHG,2014-08-13,1.9159403999999998,2.1122664,2.116,2.1424704,2.1283752,2.34081,71202594.01062773,2.114,1542.0,2.1324024,140080392.0
510180.XSHG,2014-08-14,1.9189607999999998,2.1102528,2.099,2.1384431999999998,2.1334092,2.345844,57435558.19121729,2.118,1352.0,2.1122664,113075710.0
510180.XSHG,2014-08-15,1.9008384,2.1112596,2.1180000000000003,2.1414636,2.1112596,2.3236944,97944828.35861124,2.098,1618.0,2.1374364,192620364.0
510180.XSHG,2014-08-18,1.9239947999999998,2.1324024,2.129,2.1495179999999996,2.1374364,2.350878,67017867.96735339,2.123,1436.0,2.1434772,132733202.0
510180.XSHG,2014-08-19,1.9290287999999998,2.1273684,2.127,2.1485111999999997,2.144484,2.3579255999999997,82388119.90228803,2.129,1204.0,2.1404567999999995,163127971.0
510180.XSHG,2014-08-20,1.9260084,2.124348,2.117,2.1414636,2.1394499999999996,2.3549051999999997,46332738.484835625,2.126,1064.0,2.1334092,91459077.0
510180.XSHG,2014-08-21,1.9199675999999997,2.1072324,2.104,2.1334092,2.1273684,2.3468508,69759234.8760192,2.119,1592.0,2.1193139999999997,136753361.0
510180.XSHG,2014-08-22,1.907886,2.1183072,2.113,2.1334092,2.1183072,2.3317487999999997,34854263.4596849,2.105,840.0,2.1303888,68552652.0
