order_book_id,date,limit_down,low,iopv,high,open,limit_up,volume,prev_close,num_trades,close,total_turnover
518880.XSHG,2014-01-27,0.836037396,0.9327065800000001,2.483,0.9391260180000001,0.9327065800000001,1.0218234840000002,8978432.39641964,2.46,480.0,0.934972264,8413307.0
518880.XSHG,2014-01-28,0.8413239920000001,0.9221333880000001,2.46,0.9327065800000001,0.931951352,1.028620536,13599452.646803645,2.476,238.0,0.930063282,12644872.0
518880.XSHG,2014-01-29,0.837170238,0.9251543000000001,2.452,0.930440896,0.925909528,1.022956326,11684855.189794816,2.463,268.0,0.92704237,10824403.0
518880.XSHG,2014-01-30,0.83452694,0.928552826,2.462,0.9342170360000001,0.9308185099999999,1.019935414,8785436.159366937,2.455,267.0,0.9293080539999999,8177206.0
518880.XSHG,2014-02-07,0.83641501,0.911560196,2.479,0.9387484040000001,0.9293080539999999,1.022201098,15524010.021037908,2.461,430.0,0.93648272,14400251.0
518880.XSHG,2014-02-10,0.8428344480000001,0.93837079,2.502,0.944412614,0.9402588600000001,1.0301309920000001,11374119.54305245,2.48,314.0,0.944412614,10721038.0
518880.XSHG,2014-02-11,0.850009114,0.947055912,2.513,0.953097736,0.947055912,1.038816114,8712043.671734475,2.501,447.0,0.94969921,8278028.0
518880.XSHG,2014-02-12,0.8549180959999999,0.947433526,2.52,0.951964894,0.951209666,1.044857938,7424176.852961697,2.515,228.0,0.951964894,7055295.0
518880.XSHG,2014-02-13,0.856806166,0.9493215959999999,2.522,0.9527201220000001,0.9527201220000001,1.047123622,7874380.471168436,2.521,188.0,0.950454438,7491333.0
518880.XSHG,2014-02-14,0.85529571,0.9557410340000001,2.556,0.964048542,0.9557410340000001,1.045613166,9578389.633127071,2.517,396.0,0.963670928,9213427.0
518880.XSHG,2014-02-17,0.8673793580000001,0.974999348,2.5980000000000003,0.9817964,0.978775488,1.059962498,9841224.460200822,2.552,526.0,0.980285944,9633252.0
518880.XSHG,2014-02-18,0.882106304,0.9659366120000001,2.576,0.980285944,0.980285944,1.0784655840000001,16509986.21394919,2.596,390.0,0.97046798,16066056.0
518880.XSHG,2014-02-19,0.8734211820000001,0.9697127520000001,2.579,0.972733664,0.9697127520000001,1.067514778,7633451.635928983,2.57,207.0,0.97235605,7416553.0
518880.XSHG,2014-02-20,0.875309252,0.9651813840000001,2.573,0.971600822,0.967824682,1.069780462,8636686.21239734,2.575,217.0,0.9689575240000001,8357379.0
518880.XSHG,2014-02-21,0.8719107260000001,0.9689575240000001,2.587,0.9768874180000001,0.9689575240000001,1.066004322,7965055.176246574,2.566,286.0,0.974999348,7758690.0
518880.XSHG,2014-02-24,0.8775749359999999,0.97046798,2.603,0.9814187860000001,0.97046798,1.07242376,10761130.465699883,2.582,329.0,0.9814187860000001,10517777.0
518880.XSHG,2014-02-25,0.883239146,0.984817312,2.619,0.9885934520000002,0.985194926,1.079598426,7163746.600426817,2.599,369.0,0.9863277680000001,7067536.0
518880.XSHG,2014-02-26,0.887770514,0.988215838,2.648,1.0014323280000001,0.988215838,1.0848850220000001,9691966.056941066,2.612,536.0,1.001054714,9631037.0
518880.XSHG,2014-02-27,0.9009870040000001,0.9799083300000001,2.612,0.9969009600000001,0.9965233459999999,1.1011224240000002,19773176.589676674,2.651,664.0,0.982551628,19445533.0
518880.XSHG,2014-02-28,0.884371988,0.9859501540000001,2.628,0.99123675,0.9859501540000001,1.080731268,7827787.86716304,2.602,663.0,0.9897262940000002,7747748.0
518880.XSHG,2014-03-03,0.890791426,0.9980338019999999,2.652,1.002187556,0.9980338019999999,1.088661162,6786276.065601243,2.621,352.0,1.001054714,6788190.0
518880.XSHG,2014-03-04,0.9009870040000001,0.9969009600000001,2.638,1.0210682560000002,1.0101174499999999,1.1011224240000002,14594943.857686473,2.651,676.0,0.9980338019999999,14703596.0
518880.XSHG,2014-03-05,0.898343706,0.9897262940000002,2.632,0.995768118,0.9916143640000001,1.097723898,8616713.41374958,2.643,454.0,0.9908591360000001,8549536.0
518880.XSHG,2014-03-06,0.891924268,0.9885934520000002,2.627,1.0006770999999999,0.9908591360000001,1.089794004,8528085.774881296,2.624,243.0,0.9904815220000001,8477390.0
518880.XSHG,2014-03-07,0.8915466540000001,0.997656188,2.653,1.0014323280000001,0.999921872,1.08941639,4407439.478209443,2.623,243.0,1.000299486,4405917.0
518880.XSHG,2014-03-10,0.9002317759999999,0.9817964,2.619,0.99123675,0.99123675,1.100367196,13751960.40354269,2.649,355.0,0.9855725399999999,13560415.0
518880.XSHG,2014-03-11,0.8870152860000001,0.9874606100000001,2.642,0.997656188,0.9874606100000001,1.084129794,7365847.382925158,2.61,268.0,0.997278574,7313910.0
518880.XSHG,2014-03-12,0.897588478,1.001054714,2.673,1.011250292,1.001054714,1.0969686699999999,7362195.501549494,2.641,378.0,1.0074741520000001,7415915.0
518880.XSHG,2014-03-13,0.9066512139999999,1.015404046,2.695,1.0210682560000002,1.015404046,1.10829709,8287122.512913863,2.668,388.0,1.017292116,8443842.0
518880.XSHG,2014-03-14,0.91571395,1.01578166,2.695,1.02333394,1.02144587,1.118870282,6148086.62336773,2.694,303.0,1.016536888,6263647.0
518880.XSHG,2014-03-17,0.9149587220000001,1.019935414,2.7310000000000003,1.027865308,1.019935414,1.1181150540000002,6933365.584998294,2.692,320.0,1.027865308,7107938.0
518880.XSHG,2014-03-18,0.9251543000000001,1.009362222,2.69,1.0210682560000002,1.0210682560000002,1.1305763160000002,10141997.54150791,2.722,352.0,1.0142712040000001,10268808.0
518880.XSHG,2014-03-19,0.9126930379999999,1.0074741520000001,2.685,1.013515976,1.00822938,1.11584937,5859148.391856034,2.686,249.0,1.01200552,5923933.0
518880.XSHG,2014-03-20,0.910804968,0.996145732,2.652,1.0014323280000001,0.9969009600000001,1.113206072,4123829.444905027,2.68,219.0,0.9995442579999999,4121288.0
518880.XSHG,2014-03-21,0.8994765480000001,0.99878903,2.653,1.0040756259999999,1.0040756259999999,1.099611968,6442835.027278415,2.647,194.0,0.9995442579999999,6447109.0
518880.XSHG,2014-03-24,0.8994765480000001,0.994257662,2.64,1.0006770999999999,1.0006770999999999,1.099611968,8521700.940946033,2.647,318.0,0.9969009600000001,8492673.0
518880.XSHG,2014-03-25,0.8972108639999999,0.982551628,2.609,0.9908591360000001,0.9908591360000001,1.096591056,7725694.081235108,2.64,350.0,0.984817312,7605013.0
518880.XSHG,2014-03-26,0.886260058,0.985194926,2.615,0.9904815220000001,0.9904815220000001,1.083374566,3320749.216699251,2.608,211.0,0.9870829959999999,3275810.0
518880.XSHG,2014-03-27,0.8885257420000001,0.97424412,2.588,0.9840620840000002,0.98368447,1.08564025,5663858.805077932,2.614,307.0,0.97424412,5546857.0
518880.XSHG,2014-03-28,0.8768197080000001,0.971600822,2.582,0.977265032,0.971978436,1.0716685320000001,7781679.8855592,2.58,321.0,0.977265032,7583561.0
518880.XSHG,2014-03-31,0.879463006,0.97046798,2.573,0.9768874180000001,0.97046798,1.075067058,6669948.151758737,2.588,325.0,0.971600822,6495078.0
518880.XSHG,2014-04-01,0.8745540239999999,0.963670928,2.559,0.9682022960000001,0.9682022960000001,1.0686476200000001,5836625.367127951,2.573,213.0,0.9648037700000001,5632700.0
518880.XSHG,2014-04-02,0.8685122,0.963670928,2.5580000000000003,0.9670694540000001,0.964048542,1.061472954,3584651.2723403643,2.555,138.0,0.9670694540000001,3460223.0
518880.XSHG,2014-04-03,0.8704002700000001,0.97046798,2.573,0.9746217340000002,0.970845594,1.063738638,2562296.620794199,2.561,184.0,0.971600822,2489604.0
518880.XSHG,2014-04-04,0.8745540239999999,0.965558998,2.567,0.971600822,0.966314226,1.0686476200000001,3119858.666099879,2.573,142.0,0.9682022960000001,3018561.0
518880.XSHG,2014-04-08,0.8715331120000002,0.97424412,2.6060000000000003,0.9844396980000001,0.97424412,1.0648714799999999,9411261.109836144,2.564,457.0,0.9840620840000002,9200829.0
518880.XSHG,2014-04-09,0.8855048300000001,0.9840620840000002,2.613,0.9874606100000001,0.985194926,1.082619338,5555430.501201784,2.606,211.0,0.9855725399999999,5475162.0
518880.XSHG,2014-04-10,0.8870152860000001,0.9863277680000001,2.623,0.9893486800000001,0.9893486800000001,1.084129794,4991525.993318355,2.61,188.0,0.9885934520000002,4930264.0
518880.XSHG,2014-04-11,0.889658584,0.9829292420000001,2.627,0.99123675,0.9829292420000001,1.0875283199999999,6022148.355999273,2.618,154.0,0.9893486800000001,5963882.0
518880.XSHG,2014-04-14,0.890413812,0.992747206,2.651,1.000299486,0.992747206,1.0882835480000002,6665268.764963378,2.62,258.0,1.000299486,6644342.0
518880.XSHG,2014-04-15,0.9002317759999999,0.91004974,2.62,0.9991666440000001,0.9991666440000001,1.100367196,7610515.4904651465,2.649,259.0,0.9855725399999999,7557597.0
518880.XSHG,2014-04-16,0.8870152860000001,0.971600822,2.595,0.97802026,0.97613219,1.084129794,3018122.3885009643,2.61,162.0,0.97802026,2941806.0
518880.XSHG,2014-04-17,0.880218234,0.97424412,2.591,0.983306856,0.983306856,1.0758222860000002,4868108.821721931,2.59,122.0,0.9765098040000001,4764124.0
518880.XSHG,2014-04-18,0.878707778,0.97235605,2.591,0.97802026,0.97802026,1.07431183,4778668.182431363,2.586,121.0,0.9738665060000001,4655819.0
518880.XSHG,2014-04-21,0.8764420940000001,0.9659366120000001,2.576,0.97235605,0.97235605,1.071290918,8701969.881485725,2.579,200.0,0.96857991,8420441.0
518880.XSHG,2014-04-22,0.8719107260000001,0.9670694540000001,2.584,0.9738665060000001,0.9670694540000001,1.0656267080000001,3206717.3007919895,2.565,110.0,0.973111278,3105415.0
518880.XSHG,2014-04-23,0.875686866,0.9689575240000001,2.579,0.974999348,0.969335138,1.07053569,3540918.7349671056,2.577,125.0,0.97235605,3434607.0
518880.XSHG,2014-04-24,0.875309252,0.969335138,2.5780000000000003,0.973111278,0.97235605,1.069780462,5404207.126237356,2.575,178.0,0.971600822,5244711.0
518880.XSHG,2014-04-25,0.8745540239999999,0.97613219,2.595,0.980285944,0.97613219,1.0686476200000001,6434938.065521902,2.573,223.0,0.97802026,6295861.0
518880.XSHG,2014-04-28,0.880218234,0.986705382,2.62,0.9950128899999999,0.986705382,1.0758222860000002,6164227.462370395,2.59,357.0,0.9935024339999999,6117071.0
518880.XSHG,2014-04-29,0.8941899520000002,0.9814187860000001,2.602,0.9923695920000001,0.9923695920000001,1.092814916,7333205.548380966,2.631,385.0,0.9829292420000001,7217447.0
518880.XSHG,2014-04-30,0.884749602,0.982551628,2.604,0.9874606100000001,0.98368447,1.081108882,4560762.883580617,2.603,316.0,0.9863277680000001,4493227.0
518880.XSHG,2014-05-05,0.887770514,0.9878382240000001,2.628,0.994635276,0.9938800480000001,1.0848850220000001,6727657.940691645,2.612,168.0,0.9908591360000001,6667665.0
518880.XSHG,2014-05-06,0.891924268,0.9878382240000001,2.629,0.99312482,0.9919919779999999,1.089794004,3092682.7366748834,2.624,100.0,0.9916143640000001,3067458.0
518880.XSHG,2014-05-07,0.892301882,0.9870829959999999,2.629,0.9935024339999999,0.9870829959999999,1.090926846,1489480.3306597183,2.626,83.0,0.99123675,1477853.0
518880.XSHG,2014-05-08,0.892301882,0.974999348,2.592,0.980285944,0.97802026,1.0905492319999999,3212297.0789345023,2.625,138.0,0.9768874180000001,3140341.0
518880.XSHG,2014-05-09,0.8790853920000001,0.97424412,2.592,0.978775488,0.978775488,1.074689444,1588830.5711886738,2.587,123.0,0.977265032,1552198.0
518880.XSHG,2014-05-12,0.879463006,0.97046798,2.588,0.979153102,0.9765098040000001,1.075067058,3792493.3737817374,2.588,260.0,0.979153102,3704240.0
518880.XSHG,2014-05-13,0.8813510760000001,0.974999348,2.599,0.982551628,0.978775488,1.076955128,7201022.80219901,2.593,145.0,0.9799083300000001,7061519.0
518880.XSHG,2014-05-14,0.882106304,0.977265032,2.599,0.9817964,0.980285944,1.0780879700000001,8480595.427738588,2.595,274.0,0.9810411720000002,8319751.0
518880.XSHG,2014-05-15,0.8828615320000001,0.982551628,2.608,0.9863277680000001,0.9855725399999999,1.079220812,4330802.933517381,2.598,204.0,0.9855725399999999,4266697.0
518880.XSHG,2014-05-16,0.8870152860000001,0.9783978740000001,2.599,0.9810411720000002,0.9799083300000001,1.084129794,3128332.937602509,2.61,167.0,0.979530716,3066322.0
518880.XSHG,2014-05-19,0.88172869,0.97613219,2.6060000000000003,0.982551628,0.9765098040000001,1.077332742,11154834.526872683,2.594,144.0,0.980285944,10938459.0
518880.XSHG,2014-05-20,0.882106304,0.978775488,2.596,0.980285944,0.980285944,1.0784655840000001,4861488.297110501,2.596,102.0,0.979153102,4762117.0
518880.XSHG,2014-05-21,0.8813510760000001,0.97613219,2.599,0.9817964,0.9814187860000001,1.076955128,7315706.177728036,2.593,249.0,0.979530716,7171543.0
518880.XSHG,2014-05-22,0.88172869,0.97802026,2.605,0.9810411720000002,0.9783978740000001,1.077332742,6764057.585005285,2.594,246.0,0.980663558,6621861.0
518880.XSHG,2014-05-23,0.882483918,0.980285944,2.602,0.9821740140000002,0.9821740140000002,1.0788431980000002,4348916.688854251,2.597,221.0,0.980663558,4267984.0
518880.XSHG,2014-05-26,0.882483918,0.977265032,2.597,0.980285944,0.97802026,1.0788431980000002,8451020.22019441,2.597,347.0,0.979530716,8276273.0
518880.XSHG,2014-05-27,0.88172869,0.97613219,2.587,0.980285944,0.979530716,1.077332742,8641108.722837774,2.594,372.0,0.977642646,8458344.0
518880.XSHG,2014-05-28,0.8798406200000001,0.9632933140000001,2.551,0.97235605,0.97235605,1.0754446720000002,10886502.0161616,2.589,655.0,0.964048542,10498565.0
518880.XSHG,2014-05-29,0.867756972,0.953852964,2.525,0.9659366120000001,0.9659366120000001,1.0603401120000002,7333422.701588222,2.553,429.0,0.953852964,7030654.0
518880.XSHG,2014-05-30,0.858316622,0.9557410340000001,2.528,0.9614052439999999,0.9614052439999999,1.049389306,5134484.305357874,2.526,348.0,0.9572514900000001,4911852.0
518880.XSHG,2014-06-03,0.861715148,0.947055912,2.51,0.953852964,0.953852964,1.0531654460000002,10259774.026135394,2.535,370.0,0.950454438,9730202.0
518880.XSHG,2014-06-04,0.85529571,0.948188754,2.511,0.950076824,0.948188754,1.045613166,7583943.352884714,2.517,288.0,0.9493215959999999,7197898.0
518880.XSHG,2014-06-05,0.854540482,0.947433526,2.508,0.94969921,0.94969921,1.04410271,10138671.389943127,2.514,266.0,0.9478111399999999,9612800.0
518880.XSHG,2014-06-06,0.853030026,0.952342508,2.528,0.9557410340000001,0.952342508,1.042592254,9328319.177504156,2.51,364.0,0.95536342,8901507.0
518880.XSHG,2014-06-09,0.859827078,0.95158728,2.521,0.9557410340000001,0.9557410340000001,1.050899762,12863149.678038592,2.53,353.0,0.952342508,12257305.0
518880.XSHG,2014-06-10,0.8571837800000001,0.950076824,2.519,0.9534753499999999,0.95158728,1.047501236,10668075.019971475,2.522,262.0,0.951964894,10156587.0
518880.XSHG,2014-06-11,0.856806166,0.9542305780000001,2.531,0.9564962619999999,0.954608192,1.047123622,21712164.05935401,2.521,651.0,0.95536342,20740983.0
518880.XSHG,2014-06-12,0.859827078,0.953852964,2.527,0.9564962619999999,0.9549858059999999,1.050899762,18698781.966474827,2.53,635.0,0.95536342,17860610.0
518880.XSHG,2014-06-13,0.859827078,0.9587619460000001,2.546,0.962538086,0.9617828580000001,1.050899762,2349759.2432984,2.53,165.0,0.960650016,2257693.0
518880.XSHG,2014-06-16,0.86473606,0.960650016,2.568,0.966314226,0.9632933140000001,1.056563972,19387017.278351057,2.544,596.0,0.9648037700000001,18651775.0
518880.XSHG,2014-06-17,0.8685122,0.9568738760000001,2.5380000000000003,0.963670928,0.9629156999999999,1.061472954,26605038.939542376,2.555,724.0,0.957629104,25555563.0
518880.XSHG,2014-06-18,0.861715148,0.9568738760000001,2.542,0.960650016,0.960650016,1.05354306,16511381.82053728,2.536,498.0,0.9568738760000001,15842720.0
518880.XSHG,2014-06-19,0.861337534,0.9598947879999999,2.569,0.9666918400000001,0.9598947879999999,1.052410218,9527430.131087976,2.534,329.0,0.9651813840000001,9178306.0
518880.XSHG,2014-06-20,0.8685122,0.9855725399999999,2.633,0.99312482,0.9859501540000001,1.0618505679999999,6346408.410417867,2.556,370.0,0.9919919779999999,6288455.0
518880.XSHG,2014-06-23,0.892679496,0.983306856,2.641,0.996145732,0.983306856,1.0913044600000001,4220248.117136042,2.627,250.0,0.995768118,4191746.0
518880.XSHG,2014-06-24,0.8960780220000001,0.992747206,2.639,0.995768118,0.994635276,1.095458214,17569932.20423905,2.637,397.0,0.995768118,17465307.0
518880.XSHG,2014-06-25,0.8960780220000001,0.99123675,2.635,0.9969009600000001,0.9923695920000001,1.095458214,21031507.924052943,2.637,624.0,0.992747206,20874181.0
518880.XSHG,2014-06-26,0.893434724,0.9893486800000001,2.635,0.996145732,0.9893486800000001,1.092059688,15230146.11921531,2.629,409.0,0.9935024339999999,15143916.0
518880.XSHG,2014-06-27,0.8941899520000002,0.975754576,2.639,0.9965233459999999,0.975754576,1.092814916,16357160.672028797,2.631,490.0,0.994635276,16275359.0
518880.XSHG,2014-06-30,0.895322794,0.9893486800000001,2.624,0.9965233459999999,0.994635276,1.0939477579999999,6095342.227893393,2.634,394.0,0.992747206,6058112.0
518880.XSHG,2014-07-01,0.893434724,0.9950128899999999,2.643,0.99878903,0.9965233459999999,1.092059688,4609349.589598976,2.629,123.0,0.996145732,4597187.0
518880.XSHG,2014-07-02,0.896455636,0.9965233459999999,2.649,0.9995442579999999,0.9969009600000001,1.095835828,1133168.992492272,2.638,116.0,0.998411416,1131128.0
518880.XSHG,2014-07-03,0.8987213199999999,0.994257662,2.641,0.9991666440000001,0.994257662,1.098101512,4648935.030355635,2.644,110.0,0.996145732,4633663.0
518880.XSHG,2014-07-04,0.896455636,0.99312482,2.641,0.996145732,0.99312482,1.095835828,2879790.499059912,2.638,97.0,0.9950128899999999,2862700.0
518880.XSHG,2014-07-07,0.895322794,0.9874606100000001,2.62,0.9935024339999999,0.9935024339999999,1.094702986,2496938.8018301674,2.635,99.0,0.988215838,2470347.0
518880.XSHG,2014-07-08,0.8892809700000001,0.9893486800000001,2.633,0.994635276,0.9901039079999999,1.087150706,2735404.8019141685,2.617,74.0,0.992747206,2709638.0
518880.XSHG,2014-07-09,0.893434724,0.9889710660000001,2.641,0.995768118,0.9889710660000001,1.092059688,1493992.8802348687,2.629,77.0,0.994257662,1483841.0
518880.XSHG,2014-07-10,0.89494518,0.997656188,2.65,1.0044532400000001,0.997656188,1.093570144,3311244.791567083,2.633,123.0,0.99878903,3309057.0
518880.XSHG,2014-07-11,0.899098934,1.001054714,2.674,1.008984608,1.0070965379999999,1.09885674,5170926.321029026,2.645,317.0,1.007851766,5210375.0
518880.XSHG,2014-07-14,0.9070288280000001,0.99312482,2.637,1.008984608,1.0086069940000002,1.1086747040000002,3756753.1337193963,2.669,172.0,0.99312482,3762691.0
518880.XSHG,2014-07-15,0.893812338,0.9829292420000001,2.616,0.9863277680000001,0.985194926,1.092437302,4392392.349872586,2.63,271.0,0.9855725399999999,4323467.0
518880.XSHG,2014-07-16,0.8870152860000001,0.97802026,2.595,0.985194926,0.985194926,1.084129794,4278675.570936829,2.61,287.0,0.9783978740000001,4188286.0
518880.XSHG,2014-07-17,0.8805958479999999,0.979530716,2.608,0.9855725399999999,0.979530716,1.0761999,1906475.3974155271,2.591,167.0,0.983306856,1875007.0
518880.XSHG,2014-07-18,0.885127216,0.9878382240000001,2.623,0.9965233459999999,0.9916143640000001,1.081486496,8029790.665897132,2.604,332.0,0.9893486800000001,7960965.0
518880.XSHG,2014-07-21,0.890413812,0.9863277680000001,2.6260000000000003,0.9893486800000001,0.9885934520000002,1.0882835480000002,26516104.10833212,2.62,596.0,0.9893486800000001,26192204.0
518880.XSHG,2014-07-22,0.890413812,0.9829292420000001,2.616,0.9893486800000001,0.9893486800000001,1.0882835480000002,15592596.007802473,2.62,381.0,0.984817312,15384550.0
518880.XSHG,2014-07-23,0.886260058,0.9829292420000001,2.614,0.984817312,0.983306856,1.083374566,14526228.108639525,2.608,278.0,0.98368447,14293943.0
518880.XSHG,2014-07-24,0.8855048300000001,0.974999348,2.594,0.9829292420000001,0.9829292420000001,1.082241724,26126443.86359198,2.605,571.0,0.97802026,25568755.0
518880.XSHG,2014-07-25,0.880218234,0.970090366,2.5860000000000003,0.97424412,0.97424412,1.0758222860000002,14056440.978632178,2.59,283.0,0.9738665060000001,13664622.0
518880.XSHG,2014-07-28,0.8764420940000001,0.97802026,2.605,0.9821740140000002,0.97802026,1.071290918,13951632.77761356,2.579,426.0,0.9810411720000002,13678651.0
518880.XSHG,2014-07-29,0.8828615320000001,0.9799083300000001,2.602,0.983306856,0.9799083300000001,1.079220812,7366618.011989929,2.598,157.0,0.980285944,7225782.0
518880.XSHG,2014-07-30,0.882106304,0.97235605,2.59,0.979153102,0.97424412,1.0784655840000001,1073054.6290204923,2.596,150.0,0.97613219,1047988.0
518880.XSHG,2014-07-31,0.878707778,0.97046798,2.579,0.9746217340000002,0.97424412,1.073934216,6289498.380858019,2.585,358.0,0.973111278,6121794.0
518880.XSHG,2014-08-01,0.875686866,0.964048542,2.56,0.972733664,0.97235605,1.07053569,2806043.1513082767,2.577,272.0,0.9666918400000001,2710401.0
518880.XSHG,2014-08-04,0.8700226560000001,0.970845594,2.5810000000000004,0.975754576,0.975754576,1.0633610240000002,1106896.1026242753,2.56,129.0,0.9734888920000001,1075555.0
518880.XSHG,2014-08-05,0.8760644799999999,0.967824682,2.574,0.971600822,0.97046798,1.070913304,1841739.9077649696,2.578,103.0,0.970845594,1785346.0
518880.XSHG,2014-08-06,0.873798796,0.9697127520000001,2.57,0.97802026,0.97802026,1.067892392,2788368.9988056044,2.571,131.0,0.970845594,2705492.0
518880.XSHG,2014-08-07,0.873798796,0.977642646,2.597,0.9810411720000002,0.977642646,1.067892392,5019051.486442834,2.571,243.0,0.978775488,4917417.0
518880.XSHG,2014-08-08,0.880973462,0.980285944,2.6180000000000003,0.9897262940000002,0.9810411720000002,1.0765775140000002,11554894.291672455,2.592,400.0,0.9878382240000001,11387382.0
518880.XSHG,2014-08-11,0.888903356,0.97802026,2.594,0.9878382240000001,0.9878382240000001,1.086773092,6878989.892259701,2.616,319.0,0.980285944,6739978.0
518880.XSHG,2014-08-12,0.882106304,0.978775488,2.6010000000000004,0.9814187860000001,0.9810411720000002,1.0784655840000001,3177586.9925017,2.596,171.0,0.9810411720000002,3114880.0
518880.XSHG,2014-08-13,0.8828615320000001,0.979153102,2.604,0.9817964,0.9799083300000001,1.079220812,7845838.065463642,2.598,227.0,0.9810411720000002,7690039.0
518880.XSHG,2014-08-14,0.8828615320000001,0.980663558,2.6060000000000003,0.98368447,0.98368447,1.079220812,7398632.220800958,2.598,272.0,0.9810411720000002,7262541.0
518880.XSHG,2014-08-15,0.8828615320000001,0.980285944,2.607,0.9821740140000002,0.9814187860000001,1.079220812,2884329.530733508,2.598,185.0,0.9814187860000001,2829848.0
518880.XSHG,2014-08-18,0.883239146,0.9659366120000001,2.583,0.9746217340000002,0.97424412,1.079598426,2780620.336800387,2.599,211.0,0.9734888920000001,2705082.0
518880.XSHG,2014-08-19,0.8760644799999999,0.9674470679999999,2.577,0.97235605,0.97046798,1.070913304,2818171.952396415,2.578,188.0,0.9712232080000001,2737088.0
518880.XSHG,2014-08-20,0.87417641,0.9689575240000001,2.573,0.9712232080000001,0.9712232080000001,1.068270006,2586506.5551932747,2.572,208.0,0.970090366,2507434.0
518880.XSHG,2014-08-21,0.8730435679999999,0.9583843320000001,2.541,0.9697127520000001,0.9697127520000001,1.067137164,7039341.646558368,2.569,465.0,0.9602724020000001,6776161.0
518880.XSHG,2014-08-22,0.8643584460000001,0.9572514900000001,2.546,0.960650016,0.9602724020000001,1.0561863580000002,2987710.346645902,2.543,199.0,0.960650016,2865072.0
518880.XSHG,2014-08-25,0.86473606,0.957629104,2.542,0.96102763,0.96102763,1.056563972,3531652.648720949,2.544,226.0,0.958006718,3385826.0
518880.XSHG,2014-08-26,0.862092762,0.9572514900000001,2.564,0.965558998,0.9617828580000001,1.0539206740000002,6156928.9960387545,2.537,481.0,0.965558998,5911241.0
518880.XSHG,2014-08-27,0.8688898140000001,0.960650016,2.553,0.964048542,0.964048542,1.0622281820000001,1872972.8946718494,2.557,165.0,0.962538086,1802438.0
518880.XSHG,2014-08-28,0.866246516,0.95913956,2.555,0.9644261560000001,0.96102763,1.058829656,2543941.878361472,2.549,179.0,0.9632933140000001,2447884.0
518880.XSHG,2014-08-29,0.867001744,0.962538086,2.5580000000000003,0.966314226,0.966314226,1.059584884,3100201.0044236225,2.551,263.0,0.9644261560000001,2987678.0
518880.XSHG,2014-09-01,0.868134586,0.96102763,2.553,0.9644261560000001,0.9632933140000001,1.060717726,1496050.539284101,2.554,96.0,0.962538086,1440064.0
